Lat,Lon,Diam,RBA
61.3245,150.33,13.0378,1.0072059506383
63.1666,158.291,11.438,-0.475177389118716
63.4366,158.451,18.8588,2.12238032757635
64.2986,158.376,16.5877,3.39763178185124
63.758,157.913,10.7339,-1.75072840279589
63.7112,161.265,15.6264,-3.10005824583234
65.0295,172.819,10.0828,5.39189744918246
65.937,173.529,17.0807,-3.77368226966902
65.8326,178.536,22.5347,-4.67084737366961
65.0896,179.67,14.6638,0.768684080588045
65.3442,180.676,11.4185,-2.68860224242308
62.8503,201.023,13.5313,7.02415423791953
60.9582,214.123,28.5488,-8.38981331666142
65.0554,214.836,21.2384,-0.531586268601409
61.1215,218.993,29.6124,-10.327665976744
62.5759,212.255,10.5403,1.14315538219365
64.894,201.822,10.5053,-0.631426243192649
65.4756,199.948,10.5683,1.23468027242351
65.3916,201.386,10.9386,3.55262180254104
66.4463,180.181,14.7835,-1.85019039418332
66.3163,175.651,17.8985,6.87283613152353
66.7283,174.405,14.8846,1.76209846309504
66.4621,173,21.7431,-4.76191444433196
65.926,167.575,19.1679,3.38687093781491
65.3015,162.178,27.9307,5.00671427194778
62.988,151.831,24.0399,-2.95789453796248
61.448,146.097,21.9057,-3.59509900825863
61.0811,140.373,11.7911,7.45543947701154
63.0046,145.307,14.6475,-0.546440773116551
63.3496,145.446,15.3109,1.75286153642556
64.5026,149.487,18.2225,-0.243313467375792
64.294,147.426,23.8765,0.507369695444254
65.0464,150.713,22.943,5.34555334872631
64.9799,152.157,18.7267,-2.4932242711312
65.1001,153.324,11.8095,3.30520109856527
66.0028,158.063,17.3225,-2.52897697092078
66.8722,161.809,11.9159,1.5973529988259
66.7037,162.721,17.9099,8.49823327299109
67.4074,171.04,14.3155,-0.123163420674516
67.4949,175.965,18.2655,-7.6406635262198
68.3802,177.648,18.4872,5.80966838975012
67.7077,178.777,11.3525,6.92497898728016
67.2795,181.774,12.3794,-1.13770051000937
67.5231,183.074,14.8231,3.89517437935855
67.2973,186.615,13.3812,2.69741089028027
67.5512,188.373,10.592,1.39481763645678
64.0322,209.631,17.5433,6.66658651968326
60.8983,222.186,11.5045,10.0235275639031
63.927,215.222,11.3545,-0.720234785617322
65.4282,209.244,10.4392,2.30694808971788
68.0741,196.449,11.5667,1.5476726859165
68.4933,192.948,10.1557,5.86698777719364
68.9879,194.741,18.6226,8.18154948614189
68.4459,190.583,15.5428,1.28265772681161
68.9501,189.968,18.6087,6.20294196579757
69.1823,169.558,11.7037,-0.409697209699686
68.365,167.226,24.3274,10.1654699506829
67.4663,160.29,19.0312,-0.581801714417708
66.9543,156.721,13.4721,-3.65174937141506
66.4447,154.238,15.6623,5.06143667250301
65.6057,149.914,13.6071,3.70419881410541
66.2797,148.848,25.0499,2.32964342335191
65.078,145.205,17.5228,-1.88247672232385
62.5256,139.501,12.7166,0.629070159503827
62.1152,139.491,14.2505,1.95029073467895
63.8418,140.209,14.8385,7.454158868767
61.581,138.068,14.5246,-1.10684984092378
61.198,132.003,12.9535,-2.53197608634419
62.1549,132.093,15.3687,9.52011053485629
63.7349,136.593,21.5012,-5.0447902864019
67.0996,148.22,28.7609,4.42020976936421
67.4497,152.23,10.9978,2.46029593610203
70.2112,163.775,16.9994,-2.04254260961346
69.8035,169.9,12.3635,0.564834820138955
70.0836,176.849,12.2584,9.30621945271509
70.9663,176.06,26.0893,-4.83474028670503
71.0569,172.753,23.9478,2.47694312479115
70.1593,186.71,17.1068,0.682600724462105
71.8679,183.871,23.9308,-0.0275553620674103
72.0732,186.336,20.2802,3.46059593379583
70.0517,193.394,26.1729,-10.9054180350171
69.3409,194.749,19.676,-4.04907421618321
70.0841,195.37,13.4593,1.59662978251588
70.13,196.138,10.7417,-0.961328772383723
68.2837,209.596,14.6844,10.0919991034227
66.4176,211.754,13.2894,16.4659153877662
65.1989,219.046,10.4196,-1.91675389144469
60.6891,230.375,11.9522,9.47972364159205
60.9806,230.656,10.2113,0.206845604690734
62.7718,229.624,14.4556,2.09666642732694
68.8348,212.889,10.2152,0.951881218474787
68.1561,216.793,14.7966,11.9928297891962
68.0666,210.611,12.0385,0.489781309146373
69.5912,208.626,12.4033,4.64013344416652
71.0464,199.829,14.9476,0.183600957415187
71.6891,188.876,10.8187,3.32106267170874
70.9539,179.18,11.7861,2.83017679939043
72.1082,179.027,11.5701,3.65134377512032
71.9936,175.429,10.6045,0.421704249588521
70.7809,159.496,11.1513,0.61830479115266
69.8485,157.436,12.1962,3.11913315197904
69.7976,153.42,12.7742,3.36345144172877
68.2081,145.905,10.5162,3.30716467952242
68.5557,147.274,17.787,0.217410326189288
68.0673,147.112,27.3988,-3.10069810888182
68.9017,147.525,15.8494,3.83849855234955
69.22,148.776,13.5342,2.69973336064892
69.6442,147.167,14.5619,5.05576014294925
67.684,143.304,28.8542,5.89059563867394
65.249,138.147,19.3683,-1.00512891764275
66.9412,140.714,17.5241,-2.62457515572371
61.5407,131.257,20.7742,0.505633892497495
62.7125,127.184,16.7885,1.88082321470793
63.7156,130.567,11.7272,-0.126127479359393
63.8883,127.699,23.8869,-2.88525471669492
64.0688,130.902,18.3713,-0.0824572088884082
64.8544,130.402,20.7381,0.995113251605315
65.2491,135.363,24.9462,-2.01930839883629
67.3065,136.018,14.8125,6.47458990848273
67.2669,137.488,14.2803,-2.39043005018519
68.5762,143.023,25.6245,-0.776899301255192
69.9777,146.126,14.1397,-0.781747489615775
69.7729,146.272,11.633,-2.43894490030381
70.9731,153.544,13.2628,5.05651343149225
70.1293,151.609,16.7226,2.92642712486268
72.4596,156.885,13.0654,3.36494686316847
71.8897,160.845,14.1353,0.621586761635325
72.0462,162.941,10.4509,5.48990068824416
72.4025,174.798,10.3805,4.41697034029177
73.036,178.296,12.2787,2.93091444608921
72.6136,179.963,22.3306,2.64379899748653
72.7807,183.397,13.855,13.0659029637852
72.9327,193.192,15.6774,1.18494122734322
71.9585,193.672,12.0288,-3.17064143699434
72.0593,198.801,14.067,-0.0239917273300492
71.9239,196.739,10.3964,0.078039808212349
71.7025,202.299,18.0118,3.4399735110089
71.9828,203.914,20.7095,-4.199814765749
70.7601,202.97,14.7447,0.804818763658588
70.7674,206.865,13.7959,6.32828488161233
71.4474,207.646,17.6349,3.0326273034965
70.1083,216.829,17.8356,4.84327933865073
69.3035,216.565,14.4852,-1.11287557070438
68.1358,218.278,20.375,15.4850221953408
68.756,220.004,16.6528,2.20424606339096
66.657,222.138,15.1509,11.6937283255854
64.9756,226.758,11.2177,5.09588604447764
62.3326,231.6,14.0871,8.03097995340573
62.3793,230.428,27.2609,-5.85129361291154
62.2468,237,25.0041,14.2167375208425
63.2606,235.409,17.9,2.75299007986964
62.4136,235.825,12.3245,2.89594951751213
66.2796,229.175,12.0927,9.40620569479112
66.0264,229.769,13.3551,10.7799017944633
66.5233,230.524,13.397,-3.6647837078478
68.6344,222.455,14.0504,-6.3933167029215
69.2381,221.292,11.5423,1.72398299824164
69.166,223.647,28.7343,-4.41719405965056
72.1342,208.969,17.4472,1.4598763033984
72.1634,211.311,11.0942,-0.473300698568721
73.4118,204.576,14.4778,1.1105411123872
73.8315,197.542,13.3329,-0.705672679881715
75.804,187.114,22.0348,2.61198841587139
74.9653,188.248,16.1608,-4.27808655114725
75.0682,184.99,23.74,5.35713930314853
73.647,159.34,11.9197,0.962173691947783
73.4643,156.66,18.3013,4.32271866508432
72.3054,152.132,13.8789,2.86789009519705
71.3314,148.485,15.9377,-0.151948220314026
73.6599,153.516,20.9225,7.33755446456659
72.2041,152.995,20.6581,-3.68765989747565
72.0686,146.933,16.9198,2.64502002522481
69.1679,138.669,14.3454,-1.4728139196675
68.8836,137.405,22.2351,-3.74665506155922
65.7743,128.293,25.5874,0.909984126512422
61.8709,122.673,16.988,4.7153624438814
74.969,156.886,11.4452,-0.921331038420085
74.7072,161.721,12.1288,-1.41024867549524
76.2501,183.271,14.1397,7.78160481137454
75.5732,192.725,11.3836,4.9783862673771
74.3607,201.288,14.3781,-2.32735638859924
73.5696,212.551,18.2668,0.141542570374561
72.2453,213.463,12.2141,-1.99631494753741
71.0935,219.118,10.7002,1.37196957536188
70.9764,219.565,15.7972,1.65799948275452
71.1499,222.219,23.6045,2.46740219518663
69.6352,226.245,10.8731,4.05639977282573
69.72,226.946,12.3034,1.5510090384341
68.9154,226.948,13.8544,1.84808741714277
66.2614,234.322,14.3183,3.54907815919789
63.5093,239.155,14.1983,2.37065895611596
61.4352,241.428,13.8538,2.22656871867231
61.4087,244.803,17.2703,10.932607141875
60.63,245.113,11.2611,-1.15585550308067
62.4926,243.762,14.536,5.9683037984441
68.6166,233.729,16.6486,2.25048760210673
68.5657,236.826,26.5475,6.07926797816013
68.1466,235.861,19.742,1.83557512311077
69.3737,234.013,11.8988,1.23045656657896
71.4176,225.772,15.1222,1.06795276322009
71.6627,228.539,15.2489,10.1517672018581
70.5332,230.429,13.7,0.944499530709606
65.0459,237.777,13.0323,-1.84988706371472
72.2602,220.479,12.563,3.51600007815244
73.2615,221.273,14.1346,2.23823050275758
75.443,215.275,10.7782,-0.751741285119024
76.6585,210.021,29.1344,-0.394928994794711
75.8249,206.852,19.5387,-5.43290183600416
76.4824,201.429,19.9702,-5.74563640791506
77.3751,179.841,11.0745,2.01757853758057
76.1239,156.791,18.7177,0.861912802562529
76.9075,162.146,15.9993,8.75945357020904
76.4725,160.461,11.0001,4.94217725713938
75.7698,156.305,24.3471,5.22007076533464
75.1675,151.269,26.3916,3.62917731836931
73.7749,144.809,10.3237,2.38332613573093
73.6345,141.099,21.6566,6.43862528966341
71.6827,131.731,21.4943,9.83325288655117
60.3681,113.669,12.1876,3.1956060630683
61.9103,115.369,10.6604,-3.68854960627554
72.7594,129.217,18.2012,9.33933360878677
74.6545,139.996,18.1002,-1.27008716242607
75.1408,143.492,13.2126,0.269871456960979
75.4395,140.895,14.1184,3.4336570564288
76.3592,145.989,17.3081,3.74040577104422
76.4242,147.174,11.1538,0.606767910476705
76.479,144.316,17.9715,3.66125133163891
76.1219,148.935,16.6631,-0.474443354505588
76.8196,155.472,15.2499,4.90179209777602
78.3737,185.262,20.2761,3.82536157046732
78.8524,187.005,16.5389,-2.24914035327151
77.5093,193.427,11.4165,4.24580110172585
78.0474,195.918,16.9726,0.113193913997662
77.5856,198.547,21.2284,2.8774204645045
77.5179,206.989,13.0201,2.54214011349981
77.7303,203.377,12.1041,3.41669564094324
73.7098,224.308,19.826,1.38097620655774
74.0257,222.363,10.5699,1.96906828485561
73.7209,227.52,27.4882,-1.65196417906269
72.6558,225.595,11.5911,-1.3774265209078
70.8283,232.374,15.1564,-2.13089427057285
69.6195,235.467,15.0337,2.62292642319628
66.9399,238.515,16.1172,-3.47787910393033
67.7969,242.823,18.9491,6.39550898509022
62.916,245.806,21.4107,6.98928028501159
62.8328,245.129,12.329,10.2004840492013
60.0917,246.147,10.9979,2.93837911013633
60.6379,248.692,10.2438,0.744173764235644
61.5751,248.884,10.4161,6.96736570553624
63.1276,248.685,12.6695,2.34146529257141
63.6333,246.265,10.3906,0.375347496977858
65.6519,244.63,15.5864,0.282336783469672
69.1102,240.062,15.4098,2.92419958291732
69.5936,239.906,11.5433,4.7495525846867
69.3691,238.164,12.932,5.90744828891406
77.0592,217.648,16.3578,3.57242963637654
76.6161,219.824,22.8407,4.21967810583048
77.9282,213.749,10.8088,0.0984916070585307
78.6165,207.46,12.2797,0.724861362565786
79.6456,201.18,14.7651,8.62920984194038
79.5905,195.325,18.7212,3.82121982310447
80.176,205.708,29.6319,-0.90298326269599
78.4723,153.649,14.1926,7.08758906143038
73.9752,132.898,14.9642,2.72714294714203
72.0958,125.264,14.5141,-1.31882723513758
62.2994,110.867,12.3349,1.02832652884777
61.4299,107.868,12.7825,4.50017515554184
63.9009,110.581,28.7539,-2.38822119786656
74.5103,122.661,15.1607,10.6209835956096
74.8827,124.519,11.5447,0.935328396312606
75.8832,127.419,16.1483,5.46639571506877
77.4721,134.435,11.2774,1.37242306513814
80.4604,155.541,11.6615,-1.12096136478569
79.0414,211.582,11.9977,-0.213950546269654
78.0276,221.8,11.175,3.23262956699427
76.9757,228.1,20.7491,-1.00171829836333
76.2613,227.375,20.0992,-5.6073799685646
76.3333,226.03,18.6883,-4.17373166904556
76.2294,232.715,11.9453,2.17133880884048
74.3172,235.403,11.8613,5.0023849859916
70.3702,241.539,12.7306,3.18917231747518
68.2097,244.618,15.2561,1.51274355560464
67.8427,245.593,10.0344,-1.43884621557822
68.8952,247.157,29.9328,7.44036581044028
65.7198,250.798,16.7416,9.70622426174902
62.0745,251.72,18.9734,8.90459746376786
60.9942,254.06,14.9889,2.09792027679715
61.0866,255.366,17.6965,11.1941578560599
61.8709,254.509,23.1029,8.75836966308698
64.2376,252.532,15.1684,0.919785200785491
65.6932,253.379,11.907,2.92597036612085
67.0452,250.613,11.1563,0.667767520065084
69.0538,249.408,11.0805,2.99708799644476
70.1611,247.515,16.1987,6.25285910424945
73.112,242.295,10.1099,3.75201191503275
72.5219,241.905,21.244,-5.59300462741893
71.8251,243.118,10.0777,-0.664415689898789
71.8514,241.397,20.1884,-5.93997581361138
75.8123,238.183,22.7099,-0.0117302979278691
75.7709,236.273,13.8473,5.87629406616341
76.7464,235.283,14.7134,-1.70484272443061
77.9949,232.797,16.3288,2.19126364841389
78.7064,226.798,18.1553,2.97750143366691
79.5388,222.651,23.7631,-0.943080625608978
79.7408,228.572,28.8956,-0.503134647482071
76.7111,239.271,28.546,-8.16141863915504
81.2409,205.39,14.2282,0.820542702154843
82.4059,162.215,16.0506,10.826501748461
81.7507,146.589,25.2716,3.65778933672764
81.9973,141.247,20.1473,11.0254226123931
82.0777,158.848,14.6572,-2.62861090927655
80.9823,150.504,16.8543,11.5010078881848
79.192,136.578,13.7367,-0.598074297841151
79.4615,134.065,18.3214,2.27686052823537
79.187,132.51,15.3698,5.69601589740257
79.539,136.426,10.6095,-1.6171519316533
77.389,130.135,22.7201,-2.08625739681092
75.8984,123.023,16.8891,-1.61753458200103
70.6878,113.594,12.0996,0.43850543313755
66.2343,108.825,17.2988,8.60744532151056
61.1095,105.87,22.4715,9.71363087288834
63.4154,102.473,14.3773,0.0439907002126176
67.7109,104.545,16.4665,8.45704514997903
69.8231,107.643,15.8295,6.89763987907404
71.4352,110.239,14.6289,7.67669622604642
77.055,118.068,16.0126,2.88016551768672
77.9385,119.869,10.0094,1.13662166742273
79.4302,129.728,14.201,0.829750902578738
79.8142,130.423,12.2281,3.39766304531477
80.349,132.841,12.8212,0.480315654794012
80.3329,126.069,14.8757,3.36723539817839
81.1408,137.665,10.7307,-1.22555750055399
80.0124,131.591,13.6809,4.89941283669975
82.6452,156.988,14.5075,5.9989473819041
82.4413,219.283,12.9764,-3.35029668845782
81.6023,224.039,11.9413,2.41299330635267
81.125,230.962,12.3417,0.926121523035938
78.563,238.852,11.4198,1.29255481799995
77.2072,241.343,10.2931,3.0835152187674
70.5951,249.393,11.5959,4.43333039923613
70.9913,250.056,22.858,1.6835082708612
69.0682,251.857,13.6137,2.1201022611152
68.3436,252.288,18.842,4.30446931685119
69.4383,254.283,25.9923,-1.51384944655736
65.8334,256.221,28.6277,0.951742236824433
66.7481,257.468,23.2776,3.02656164564053
64.5337,255.372,13.956,6.94154138514427
63.0977,255.425,22.3527,3.5674403283262
60.864,257.148,20.5906,17.7259699623014
64.7527,258.628,26.8762,7.62524220304929
67.9751,256.327,11.6985,3.57659972930522
71.1965,253.64,16.2244,3.92005900463445
71.5468,252.789,13.6678,0.242306159283054
71.573,256.075,14.4817,1.10114090375391
72.0319,255.142,10.2646,-0.000645523755004263
72.321,254.086,10.1865,0.523510931196178
73.4158,254.744,18.1052,0.217762487848145
73.5127,251.836,14.1316,6.38038251125798
74.7532,249.299,11.307,-0.925960863905225
74.9453,250.792,10.2569,0.971228144429496
74.9497,252.157,11.8994,5.20900474399511
75.5774,252.62,15.1981,-0.479494387316542
77.6234,246.457,11.9136,-0.264181611885469
77.7885,243.496,12.063,-1.03285227480205
78.3424,244.473,16.1277,3.77144676929539
78.6509,241.885,12.1941,0.956538708989669
77.345,249.193,28.9419,-9.02500421787518
78.6157,240.744,12.8649,-1.14715582365273
81.5823,238.19,11.4899,2.3537508640091
83.2822,226.991,22.1189,1.20783415157096
84.8218,187.789,13.1633,-0.312681136872691
82.7498,130.738,11.0299,1.7094425714298
80.0265,119.667,20.9911,0.224388646499609
79.031,117.895,25.6588,-2.84018995028265
77.5329,113.389,14.1924,-0.085322807001365
76.4503,110.628,22.2019,-0.232482589868088
75.9197,109.243,16.7166,1.01133954294566
74.718,107.847,13.0271,-0.0149974788505389
73.0727,112.275,10.6553,4.36773817454378
72.3418,106.787,11.9685,5.25763633535739
68.7022,104.747,14.5473,2.52482615647945
63.7719,100.27,12.0972,5.18011474624587
67.8197,98.1407,14.0262,7.32873081433349
72.7575,101.429,13.4163,3.81072776917871
73.1677,101.933,12.3676,-3.80681709189722
73.6778,101.875,13.7256,2.54154666500455
73.1128,103.887,15.2544,4.05544444236661
79.4213,112.99,17.2793,-0.0546725034460103
79.5408,111.642,17.7582,0.741690755376712
82.6206,115.898,10.8212,1.8228056009917
83.2064,120.654,10.0768,-2.37739151648059
85.8988,138.558,23.969,9.52487824107032
85.9712,173.188,16.7309,-2.48906746385394
80.6959,253.789,13.2019,4.29949137570328
78.7615,253.683,17.6411,2.31166726433529
78.0547,255.479,11.1966,0.0712940378943649
78.7281,255.776,14.7548,1.06571520596979
77.9558,257.073,11.6981,1.63878051056987
77.2621,257.44,22.1578,-1.31121491242029
75.6014,255.564,14.5062,-1.18822160227648
74.5288,256.029,11.4746,4.41082583947278
73.7257,257.434,14.3482,4.93052424490164
72.7088,258.811,28.0749,2.12153826708625
70.3076,262.089,14.9832,1.77961877145987
67.9454,262.145,11.121,4.43086350157903
64.8046,262.322,15.5771,11.2969544416532
61.0834,266.004,11.6028,3.94466579211999
62.5842,266.242,12.1452,1.31596649424057
64.035,265.582,15.3437,14.8550856708085
64.5028,266.374,28.0411,-8.4769017711736
65.2736,266.813,15.9417,7.2951058989625
67.7161,263.579,10.25,4.57980794696435
67.8521,265.664,12.9581,5.68659817886228
68.4027,265.77,22.3314,-0.786541232642145
69.7779,263.192,14.0336,-1.43332526080395
70.9144,263.548,11.6192,0.628260192074311
71.9749,264.399,13.1415,5.08024868582129
71.5004,264.252,17.2988,5.07050160686376
72.8611,261.965,19.8333,6.11292636274982
73.6975,262.909,17.1902,8.00731636669768
74.9443,260.397,10.1466,4.85314774504682
75.2758,260.678,29.0736,2.82937220751125
77.9597,259.526,12.751,2.11970996296349
79.1892,259.971,20.0436,-2.70581355640458
80.6171,257.519,12.2724,2.32716894415114
83.2095,255.583,11.8071,5.11445427602142
80.3604,107.035,10.1321,1.30197616836307
86.8079,133.204,22.3233,2.60899316607948
83.1181,98.3785,29.1182,-1.58023004322898
84.3794,97.8842,17.0167,5.26532944352723
78.9116,100.43,10.3367,1.92216985651548
77.7082,101.736,11.633,2.41041359636166
74.8252,100.706,10.2358,5.464750545101
68.0938,94.4816,14.4011,4.33914331030744
65.3206,91.4539,16.4221,0.467585031938306
67.7126,92.7388,11.962,3.7066919757658
68.336,92.9939,11.2695,0.713727070440128
73.8687,91.3612,10.0482,2.95634286425168
74.4426,92.2787,13.8209,3.35967323584312
76.5623,93.4738,21.4616,2.35821074651667
75.994,94.775,18.1199,1.195688030485
75.6927,88.2176,16.2304,5.36475345140488
74.7976,87.6473,20.9162,4.14364156463037
74.5184,88.0031,10.8235,0.29958608088824
77.0588,93.4335,12.5151,1.5723652026617
79.5808,95.5559,18.4577,2.50926292273812
89.1368,121.105,14.3677,5.77234756657605
87.9609,250.029,16.7128,5.14179652626746
84.1915,260.515,15.1716,5.98280741844724
82.0401,263.255,21.5637,10.7220863604664
81.1279,265.456,18.0813,3.81690342422026
79.5644,266.703,24.1472,-8.81866006965962
76.7639,264.224,28.3956,4.09650056223895
76.2484,268.721,25.5764,-6.27301230524214
71.421,268.65,18.5069,2.5432568953249
68.9758,266.402,10.9392,2.35898428914019
68.4131,267.283,14.6588,0.303811000525837
67.7726,267.899,20.0873,-2.5499793240954
67.2726,268.145,14.8222,1.68738256684383
64.2717,269.636,12.5102,0.573800025026324
62.3967,268.541,11.7462,7.66763566083016
61.5057,268.847,13.6995,2.98065977041591
61.3157,272.756,13.3873,5.69503089145155
74.9271,270.906,12.3806,-1.180473848124
79.7861,272.457,11.1405,1.18277245508282
79.3762,274.069,10.8778,-0.49901951929294
80.6295,274.066,16.1337,3.3505210870983
81.5673,269.371,11.8864,1.59220696575069
84.4067,268.936,12.2927,0.794650714261426
87.9223,267.687,11.216,2.07393498248719
86.9256,283.342,23.0809,-0.25641678464055
89.3976,310.371,15.5867,5.8617720550568
87.2661,79.8386,13.5423,1.94858432476669
86.365,82.6724,16.1308,2.36984700503832
84.915,92.4868,24.4436,-1.03755830374251
83.7433,85.5766,11.4792,3.2021729614084
84.1017,83.3813,16.5728,-0.757621886183729
83.246,82.4425,23.602,3.99965541504813
82.5628,85.8743,12.9733,3.66907388408477
81.3197,84.7748,10.6575,-2.34717427575136
81.5255,82.5865,15.463,11.1217985804641
82.2576,82.9976,12.0601,1.14315375829353
76.3489,89.4179,19.0325,-4.60046933999883
75.7054,85.7026,11.9894,5.24134689116887
72.8836,87.6852,10.0571,1.59533851903304
71.4629,89.7901,26.3604,-0.505509176232273
70.1671,85.6361,15.876,-1.1968364847868
70.9611,85.1513,27.9552,-0.570019277625981
63.3417,89.5045,16.471,-1.34022998356391
63.1531,88.5869,19.6598,1.12836960930635
60.236,87.9728,12.7946,-1.98062098583048
66.8599,86.3073,17.6879,4.2483774701638
69.2047,85.5912,14.345,3.98035781730017
74.8453,84.7333,14.1034,4.13460609348525
75.0413,85.0957,17.9317,7.1732469380459
74.4924,82.0594,10.3916,1.06825150913583
76.0375,81.3255,15.474,6.98993159996948
79.1827,78.9512,17.2572,-4.2081577487876
79.7197,79.7601,12.7244,5.98419706941571
82.167,75.9207,12.3706,0.55954656919098
82.4045,77.3724,12.7953,0.00724368078084048
81.7967,75.4443,10.3422,-0.848982552326085
81.4864,74.7236,25.8883,-0.34425876999315
82.499,72.4824,13.5136,2.26554373164076
83.7055,73.8988,13.3404,3.63775034189016
83.363,72.7264,15.4848,1.5340766322233
83.8255,65.7525,20.7368,7.82351633141606
85.8041,49.1332,27.5845,-4.65360799189802
86.2595,54.4016,15.8846,-1.0341288023988
86.3774,58.7121,14.8523,-0.613656345657477
88.5906,97.1932,24.1307,-4.7751353825476
84.5278,284.161,13.0318,2.44241531010029
83.9949,294.165,26.7443,-1.23055051927654
83.1352,291.514,16.1409,6.12518579353413
82.4142,291.349,19.7148,2.95348999335933
80.1574,280.658,11.6359,0.319704363122419
76.5838,277.8,15.0895,4.98696106439857
75.7777,279.334,20.1374,-1.98175284723959
72.9885,277.757,16.2064,3.4059823340626
73.0457,277.159,26.9701,-0.271304490959118
65.1806,273.366,22.0772,0.351980466085315
61.3903,276.338,19.6398,-0.247895423026048
62.5559,276.968,15.7004,8.63994426710778
62.8385,275.325,15.3506,6.93547088050563
63.4115,276.688,16.1992,1.82427739987797
63.9376,277.314,12.3357,2.38632959659785
64.0036,276.657,10.3554,2.26065191237014
65.3542,277.564,17.8366,3.97092466298527
66.0156,275.863,10.0008,-0.910178559787019
66.4678,277.831,10.8633,2.52062211820181
68.6545,277.324,13.4489,-1.10000135431722
69.0925,278.287,15.4731,1.63097348745902
69.4867,277.773,12.5946,0.22460250921648
69.6713,281.193,11.0296,2.80456252093119
75.6606,283.759,26.9392,4.4142596687678
77.7701,289.277,22.3179,-6.29660321192162
83.4014,304.99,14.8643,6.61788936344995
84.3548,305.739,22.887,1.77039176222131
84.4954,310.18,10.7603,4.63641238664565
85.514,314.692,18.1427,6.66981949410355
86.8241,5.49151,10.4264,-2.29633495390927
85.4462,32.6075,24.3142,1.08907682388264
84.6881,47.9714,26.5907,-1.17528985772957
81.0633,69.661,16.053,1.02130983384536
80.1611,72.2525,17.4749,-1.36930918305659
80.4354,70.1347,20.7624,0.217382185131944
78.362,74.8777,22.4928,1.18337005832574
75.5383,77.4174,12.9241,1.918329502507
74.4904,79.5989,17.6652,1.84594455817488
74.3365,77.6243,17.9448,7.86943326507988
74.0557,79.9478,12.6833,3.93344087655978
73.738,80.7308,17.4366,2.44984141174865
74.161,81.2465,13.0273,-2.29650295939861
73.1019,81.3515,14.4996,0.419943299002263
72.1233,81.2139,18.0414,9.40439785080253
71.0819,79.505,12.2511,3.78980642536477
62.5995,83.1483,20.3468,-7.70074418501002
63.3472,82.8927,11.0876,-0.977268527830333
61.0173,81.2314,12.3324,9.65938567413298
61.017,80.8302,11.5804,3.67685246864875
61.3547,80.6732,11.8196,-5.66956584188722
68.8713,76.3859,11.389,-1.33182958935716
69.9181,77.0349,11.1277,0.497888014125397
74.7766,75.8163,15.0001,8.58245213051829
77.1598,72.9938,23.2197,7.94592151118128
77.6038,73.3039,14.4881,-0.791460456694878
76.1522,73.6234,21.9756,1.55358370006664
76.6951,72.8492,22.1716,6.0838680276344
76.3629,70.4094,12.3012,1.08676901610333
78.2943,68.1183,11.3363,2.74668162554049
78.5747,70.2474,21.4862,0.168147691512152
79.515,63.773,24.1564,0.869461800955022
80.7554,60.6746,13.2569,0.824184857263188
80.8736,61.8583,13.1954,0.203730206545207
80.3099,60.4945,13.5489,1.34151400586237
81.8589,53.8044,13.1818,2.02234423925795
