Lat,Lon,Diam,RBA
72.4025,174.798,10.3805,4.50087407917411
73.036,178.296,12.2787,3.49558911370629
72.6136,179.963,22.3306,3.34037415165665
72.7807,183.397,13.855,14.422781772194
72.9327,193.192,15.6774,2.33697321378688
71.9585,193.672,12.0288,-2.8004052735032
72.0593,198.801,14.067,0.147900410883103
71.9239,196.739,10.3964,0.164600770305938
71.7025,202.299,18.0118,4.3250046281338
71.9828,203.914,20.7095,-3.16271587491804
70.7601,202.97,14.7447,1.03721593627529
70.7674,206.865,13.7959,7.06907406681694
71.4474,207.646,17.6349,3.97595750944895
70.1083,216.829,17.8356,5.70733479220626
69.3035,216.565,14.4852,-0.274779831775665
68.1358,218.278,20.375,17.6646878273152
68.756,220.004,16.6528,5.02413362555347
66.657,222.138,15.1509,12.5145960852019
64.9756,226.758,11.2177,5.38912122280975
62.3326,231.6,14.0871,7.75139447839437
62.3793,230.428,27.2609,-5.04502717785223
62.2468,237,25.0041,15.7384720880104
63.2606,235.409,17.9,4.0017665543507
62.4136,235.825,12.3245,2.44361262265995
66.2796,229.175,12.0927,10.3299305572702
66.0264,229.769,13.3551,11.4725920404035
66.5233,230.524,13.397,-4.19777488998585
68.6344,222.455,14.0504,-7.15900288310137
69.2381,221.292,11.5423,1.8651160744445
69.166,223.647,28.7343,-2.92800604428097
72.1342,208.969,17.4472,1.7795311056112
72.1634,211.311,11.0942,-0.250732314431595
73.4118,204.576,14.4778,1.65386801304814
73.8315,197.542,13.3329,-0.242786894523498
75.804,187.114,22.0348,3.53800532642317
74.9653,188.248,16.1608,-2.67382279758187
75.0682,184.99,23.74,6.27586950751448
73.647,159.34,11.9197,1.33220184281327
73.4643,156.66,18.3013,5.5097838424914
72.3054,152.132,13.8789,3.66358823107674
71.3314,148.485,15.9377,0.757381234135643
73.6599,153.516,20.9225,7.8025054608675
72.2041,152.995,20.6581,-2.47202212599005
72.0686,146.933,16.9198,2.85420122200286
69.1679,138.669,14.3454,-1.56240600193724
68.8836,137.405,22.2351,-2.82826351875567
65.7743,128.293,25.5874,2.22879175384335
61.8709,122.673,16.988,5.90196995841242
74.969,156.886,11.4452,-0.749760680390345
74.7072,161.721,12.1288,-0.846508742530993
76.2501,183.271,14.1397,7.78621943182473
75.5732,192.725,11.3836,5.54695114009686
74.3607,201.288,14.3781,-2.590143511149
73.5696,212.551,18.2668,1.19444790803279
72.2453,213.463,12.2141,-1.61796514693486
71.0935,219.118,10.7002,1.94098406635995
70.9764,219.565,15.7972,2.67010389693085
71.1499,222.219,23.6045,3.67900245716594
69.6352,226.245,10.8731,4.40304504449262
69.72,226.946,12.3034,2.01322666834356
68.9154,226.948,13.8544,2.22222441905713
66.2614,234.322,14.3183,4.3352737811526
63.5093,239.155,14.1983,3.26741638678881
61.4352,241.428,13.8538,2.61727487288157
61.4087,244.803,17.2703,11.6505308725185
60.63,245.113,11.2611,-0.701620715839447
62.4926,243.762,14.536,6.0951808218268
68.6166,233.729,16.6486,3.29041320472127
68.5657,236.826,26.5475,7.0757450112939
68.1466,235.861,19.742,0.617990572826815
69.3737,234.013,11.8988,0.870874312121149
71.4176,225.772,15.1222,1.20320261574551
71.6627,228.539,15.2489,11.0247012336725
70.5332,230.429,13.7,1.13607787153468
65.0459,237.777,13.0323,-1.67682353119163
72.2602,220.479,12.563,4.01350239733372
73.2615,221.273,14.1346,2.73334232886302
75.443,215.275,10.7782,-0.170417068297041
76.6585,210.021,29.1344,0.446813214300654
75.8249,206.852,19.5387,-3.95716415693791
76.4824,201.429,19.9702,-4.87227106175337
77.3751,179.841,11.0745,1.93125400317183
76.1239,156.791,18.7177,1.5901499107524
76.9075,162.146,15.9993,9.5233372213633
76.4725,160.461,11.0001,5.40840583819762
75.7698,156.305,24.3471,6.61107044979722
75.1675,151.269,26.3916,4.49538559624266
73.7749,144.809,10.3237,2.5543077319522
73.6345,141.099,21.6566,6.8146156835839
71.6827,131.731,21.4943,11.0051055371956
60.3681,113.669,12.1876,3.35772281189689
61.9103,115.369,10.6604,-3.55305654773964
72.7594,129.217,18.2012,10.4658192906532
74.6545,139.996,18.1002,-0.444916178448924
75.1408,143.492,13.2126,-0.124900708062722
75.4395,140.895,14.1184,4.22473102339032
76.3592,145.989,17.3081,4.3315117774062
76.4242,147.174,11.1538,0.484659811430447
76.479,144.316,17.9715,4.57509144318125
76.1219,148.935,16.6631,0.0605091446973454
76.8196,155.472,15.2499,5.68536493260451
78.3737,185.262,20.2761,4.02848881132019
78.8524,187.005,16.5389,-1.9650196111015
77.5093,193.427,11.4165,4.86466334921101
78.0474,195.918,16.9726,0.977738272282352
77.5856,198.547,21.2284,3.87206723180345
77.5179,206.989,13.0201,2.60148892132422
77.7303,203.377,12.1041,3.79219891587571
73.7098,224.308,19.826,1.78669848617994
74.0257,222.363,10.5699,1.66634799482306
73.7209,227.52,27.4882,-1.13791511420409
72.6558,225.595,11.5911,-1.54692676773364
70.8283,232.374,15.1564,-1.49985375718175
69.6195,235.467,15.0337,3.16927007041373
66.9399,238.515,16.1172,-3.72794851637768
67.7969,242.823,18.9491,6.76372268992574
62.916,245.806,21.4107,7.8810735726484
62.8328,245.129,12.329,11.5165835581586
60.0917,246.147,10.9979,3.28515171789199
60.6379,248.692,10.2438,0.942986441585105
61.5751,248.884,10.4161,7.41518297292242
63.1276,248.685,12.6695,2.38928740157625
63.6333,246.265,10.3906,0.4233951434241
65.6519,244.63,15.5864,1.27013720483463
69.1102,240.062,15.4098,3.6084861527299
69.5936,239.906,11.5433,5.08063588893413
69.3691,238.164,12.932,6.56959986602873
77.0592,217.648,16.3578,4.46377403878721
76.6161,219.824,22.8407,4.73095381839266
77.9282,213.749,10.8088,-0.676609671526721
78.6165,207.46,12.2797,0.570962105394951
79.6456,201.18,14.7651,8.86029518087668
79.5905,195.325,18.7212,4.72613880390255
80.176,205.708,29.6319,0.379545379293866
78.4723,153.649,14.1926,7.62864924492981
73.9752,132.898,14.9642,3.15745196518314
72.0958,125.264,14.5141,-0.882006862018837
62.2994,110.867,12.3349,0.932600271745009
61.4299,107.868,12.7825,4.8921357900396
63.9009,110.581,28.7539,-1.61878214686493
74.5103,122.661,15.1607,11.4692518201605
74.8827,124.519,11.5447,1.04511826214561
75.8832,127.419,16.1483,6.60771799851762
77.4721,134.435,11.2774,1.35361462901216
80.4604,155.541,11.6615,-0.841177026567804
79.0414,211.582,11.9977,0.544992057204787
78.0276,221.8,11.175,3.46292957662184
76.9757,228.1,20.7491,-0.217781287568144
76.2613,227.375,20.0992,-4.76530035009493
76.3333,226.03,18.6883,-3.21623372526402
76.2294,232.715,11.9453,2.36049839040984
74.3172,235.403,11.8613,5.24834259415933
70.3702,241.539,12.7306,3.54021467293381
68.2097,244.618,15.2561,1.87821712361152
67.8427,245.593,10.0344,-1.48290239255821
68.8952,247.157,29.9328,8.91835850336457
65.7198,250.798,16.7416,10.7357845187528
62.0745,251.72,18.9734,9.62193354219635
60.9942,254.06,14.9889,2.56212399420992
61.0866,255.366,17.6965,12.7129351876255
61.8709,254.509,23.1029,10.3755003697068
64.2376,252.532,15.1684,1.45875047065945
65.6932,253.379,11.907,3.36714203168174
67.0452,250.613,11.1563,0.744751161618922
69.0538,249.408,11.0805,3.22148736225131
70.1611,247.515,16.1987,6.71380477172571
73.112,242.295,10.1099,3.48207171814167
72.5219,241.905,21.244,-5.41449080297493
71.8251,243.118,10.0777,-0.857770457045831
71.8514,241.397,20.1884,-4.81140207733341
75.8123,238.183,22.7099,0.52283048504534
75.7709,236.273,13.8473,6.16047460746804
76.7464,235.283,14.7134,-1.23366786944965
77.9949,232.797,16.3288,2.37207936650529
78.7064,226.798,18.1553,3.44803609068335
79.5388,222.651,23.7631,0.598714842983188
79.7408,228.572,28.8956,1.03080600788626
76.7111,239.271,28.546,-7.46553220535981
81.2409,205.39,14.2282,1.00062344796019
82.4059,162.215,16.0506,11.5304741616467
81.7507,146.589,25.2716,3.40154179140315
81.9973,141.247,20.1473,11.3201608824821
82.0777,158.848,14.6572,-2.25845925740651
80.9823,150.504,16.8543,12.7770095516924
79.192,136.578,13.7367,-0.716909393127509
79.4615,134.065,18.3214,2.57895309263443
79.187,132.51,15.3698,5.45545167814309
79.539,136.426,10.6095,-1.49064187147107
77.389,130.135,22.7201,-1.30520827491675
75.8984,123.023,16.8891,-1.34119257727438
70.6878,113.594,12.0996,0.78603841585052
66.2343,108.825,17.2988,9.53470548840144
61.1095,105.87,22.4715,9.81332115967957
63.4154,102.473,14.3773,-0.0174610984539143
67.7109,104.545,16.4665,9.39260079714689
69.8231,107.643,15.8295,8.35234125586079
71.4352,110.239,14.6289,8.0106672435082
77.055,118.068,16.0126,3.17737810527814
77.9385,119.869,10.0094,1.19586921417911
79.4302,129.728,14.201,1.33693117760222
79.8142,130.423,12.2281,3.92046531955709
80.349,132.841,12.8212,0.253885554900151
80.3329,126.069,14.8757,3.66522501773611
81.1408,137.665,10.7307,-0.793437616471017
80.0124,131.591,13.6809,5.16935705889999
82.6452,156.988,14.5075,5.91373715200906
82.4413,219.283,12.9764,-4.05024760931968
81.6023,224.039,11.9413,2.4214164735033
81.125,230.962,12.3417,1.11269448192595
78.563,238.852,11.4198,1.23228533570443
77.2072,241.343,10.2931,2.91147541023355
70.5951,249.393,11.5959,4.69133249695749
70.9913,250.056,22.858,2.70013788440929
69.0682,251.857,13.6137,2.54339011875427
68.3436,252.288,18.842,5.28753491634104
69.4383,254.283,25.9923,0.0513507560013551
65.8334,256.221,28.6277,1.85663710999403
66.7481,257.468,23.2776,3.9167667504187
64.5337,255.372,13.956,7.36432147789724
63.0977,255.425,22.3527,4.26610375945172
60.864,257.148,20.5906,19.1603373007935
64.7527,258.628,26.8762,9.01509450336594
67.9751,256.327,11.6985,3.59590004048008
71.1965,253.64,16.2244,5.43629391138688
71.5468,252.789,13.6678,0.299362625800427
71.573,256.075,14.4817,1.33770348254154
72.0319,255.142,10.2646,-0.350907952492669
72.321,254.086,10.1865,0.476968869060372
73.4158,254.744,18.1052,0.355476152727846
73.5127,251.836,14.1316,6.96081428365785
74.7532,249.299,11.307,-0.858314674842607
74.9453,250.792,10.2569,1.18738112965711
74.9497,252.157,11.8994,5.5523709901073
75.5774,252.62,15.1981,0.152245369772519
77.6234,246.457,11.9136,-0.38548860488536
77.7885,243.496,12.063,-1.01562546581989
78.3424,244.473,16.1277,4.45364195493918
78.6509,241.885,12.1941,1.07661933401886
77.345,249.193,28.9419,-7.6792342816804
78.6157,240.744,12.8649,-0.705816753267747
81.5823,238.19,11.4899,2.25218176479754
83.2822,226.991,22.1189,1.63910366734664
84.8218,187.789,13.1633,0.0344803812834158
82.7498,130.738,11.0299,1.28635578477942
80.0265,119.667,20.9911,0.598926964126949
79.031,117.895,25.6588,-1.20476023102038
77.5329,113.389,14.1924,0.297560486156826
76.4503,110.628,22.2019,0.0447323011454834
75.9197,109.243,16.7166,1.6184395080527
74.718,107.847,13.0271,-0.0413268975183101
73.0727,112.275,10.6553,4.94212249123595
72.3418,106.787,11.9685,5.3426270780596
68.7022,104.747,14.5473,3.26459743781052
63.7719,100.27,12.0972,5.43570040445691
67.8197,98.1407,14.0262,7.83256529353651
72.7575,101.429,13.4163,4.15349265068607
73.1677,101.933,12.3676,-4.25749694315351
73.6778,101.875,13.7256,2.82495259584036
73.1128,103.887,15.2544,5.09259858669342
79.4213,112.99,17.2793,0.826254644243132
79.5408,111.642,17.7582,1.40968216747251
82.6206,115.898,10.8212,1.97566087261949
83.2064,120.654,10.0768,-2.17969674550905
85.8988,138.558,23.969,9.86249645485863
85.9712,173.188,16.7309,-1.69045502929303
80.6959,253.789,13.2019,4.60846069494241
78.7615,253.683,17.6411,2.611976430444
78.0547,255.479,11.1966,0.38573791192335
78.7281,255.776,14.7548,1.19863891996429
77.9558,257.073,11.6981,1.86532946309971
77.2621,257.44,22.1578,0.0377301104646914
75.6014,255.564,14.5062,-0.716695208223953
74.5288,256.029,11.4746,4.69534197584374
73.7257,257.434,14.3482,5.69853952033096
72.7088,258.811,28.0749,3.50572624500527
70.3076,262.089,14.9832,3.45887869286095
67.9454,262.145,11.121,4.69744584598284
64.8046,262.322,15.5771,12.3480583319443
61.0834,266.004,11.6028,3.91931265276981
62.5842,266.242,12.1452,1.73609601376922
64.035,265.582,15.3437,15.5809374210412
64.5028,266.374,28.0411,-6.04621648719501
65.2736,266.813,15.9417,8.380835799211
67.7161,263.579,10.25,5.0705081110774
67.8521,265.664,12.9581,5.60580204151458
68.4027,265.77,22.3314,-0.652521176321952
69.7779,263.192,14.0336,-2.50161548091399
70.9144,263.548,11.6192,0.643741697413834
71.9749,264.399,13.1415,5.01452187705789
71.5004,264.252,17.2988,5.78791458586604
72.8611,261.965,19.8333,7.01095096391027
73.6975,262.909,17.1902,9.29627641085686
74.9443,260.397,10.1466,5.58270446457441
75.2758,260.678,29.0736,4.74256905150179
77.9597,259.526,12.751,2.26741609180686
79.1892,259.971,20.0436,-1.56398257684774
80.6171,257.519,12.2724,2.85907484624828
83.2095,255.583,11.8071,5.14251724723815
80.3604,107.035,10.1321,1.15594804249326
86.8079,133.204,22.3233,2.97297124306067
83.1181,98.3785,29.1182,-0.589769040119975
84.3794,97.8842,17.0167,6.05795451984927
78.9116,100.43,10.3367,2.32847323309939
77.7082,101.736,11.633,2.70903712516978
74.8252,100.706,10.2358,5.34606218032157
68.0938,94.4816,14.4011,4.76482051534853
65.3206,91.4539,16.4221,0.922919973463521
67.7126,92.7388,11.962,3.925078934659
68.336,92.9939,11.2695,1.00048870083269
73.8687,91.3612,10.0482,3.02148491480006
74.4426,92.2787,13.8209,3.46163557434827
76.5623,93.4738,21.4616,3.1879467276503
75.994,94.775,18.1199,1.62049728742421
75.6927,88.2176,16.2304,5.72640515773384
74.7976,87.6473,20.9162,4.96247485661024
74.5184,88.0031,10.8235,0.255330074710038
77.0588,93.4335,12.5151,1.89957512087833
79.5808,95.5559,18.4577,3.42995180572994
89.1368,121.105,14.3677,6.40354257899287
87.9609,250.029,16.7128,4.5746737452276
84.1915,260.515,15.1716,6.30902339430841
82.0401,263.255,21.5637,12.3369035751703
81.1279,265.456,18.0813,5.08126198861074
79.5644,266.703,24.1472,-7.89626788316519
76.7639,264.224,28.3956,4.74451653296198
76.2484,268.721,25.5764,-5.1199724123614
71.421,268.65,18.5069,3.18597655485217
68.9758,266.402,10.9392,2.51475361605685
68.4131,267.283,14.6588,0.460638107197955
67.7726,267.899,20.0873,-0.996540986064948
67.2726,268.145,14.8222,2.31617363403082
64.2717,269.636,12.5102,1.14647021734056
62.3967,268.541,11.7462,8.40193137823094
61.5057,268.847,13.6995,3.66956525231598
61.3157,272.756,13.3873,5.77283257146025
74.9271,270.906,12.3806,-1.13201633483221
79.7861,272.457,11.1405,1.35400784878411
79.3762,274.069,10.8778,-0.333854283847892
80.6295,274.066,16.1337,3.59609795307205
81.5673,269.371,11.8864,1.7438870161084
84.4067,268.936,12.2927,0.683622696498176
87.9223,267.687,11.216,2.61546123812707
86.9256,283.342,23.0809,0.757559296562199
89.3976,310.371,15.5867,6.25500658407794
87.2661,79.8386,13.5423,2.07172916912442
86.365,82.6724,16.1308,2.47733300727599
84.915,92.4868,24.4436,-0.370903013847578
83.7433,85.5766,11.4792,3.5460452492853
84.1017,83.3813,16.5728,-0.108166892244288
83.246,82.4425,23.602,5.0286665746406
82.5628,85.8743,12.9733,3.58762031927983
81.3197,84.7748,10.6575,-2.46423338618838
81.5255,82.5865,15.463,11.8086735196046
82.2576,82.9976,12.0601,1.49560720143472
76.3489,89.4179,19.0325,-4.57453710789786
75.7054,85.7026,11.9894,5.92704721347272
72.8836,87.6852,10.0571,1.65548764838478
71.4629,89.7901,26.3604,0.0116574809163907
70.1671,85.6361,15.876,-0.583678751094752
70.9611,85.1513,27.9552,-0.0345888169745905
63.3417,89.5045,16.471,-1.33668551756228
63.1531,88.5869,19.6598,1.22608229488494
60.236,87.9728,12.7946,-1.96446644115159
66.8599,86.3073,17.6879,4.83734188454938
69.2047,85.5912,14.345,4.24650805949335
74.8453,84.7333,14.1034,4.71892773812209
75.0413,85.0957,17.9317,7.42189919554708
74.4924,82.0594,10.3916,1.25966289547241
76.0375,81.3255,15.474,7.57030112256727
79.1827,78.9512,17.2572,-4.11092539624517
79.7197,79.7601,12.7244,6.32186119144808
82.167,75.9207,12.3706,0.612241556802202
82.4045,77.3724,12.7953,0.136875333700308
81.7967,75.4443,10.3422,-0.682264282920485
81.4864,74.7236,25.8883,0.87329446734169
82.499,72.4824,13.5136,2.427203137757
83.7055,73.8988,13.3404,3.92923760181431
83.363,72.7264,15.4848,1.55430032044343
83.8255,65.7525,20.7368,7.94427492063242
85.8041,49.1332,27.5845,-4.28668898300198
86.2595,54.4016,15.8846,-0.951621766125307
86.3774,58.7121,14.8523,-0.353337833082122
88.5906,97.1932,24.1307,-5.06152747235174
84.5278,284.161,13.0318,2.75648368926872
83.9949,294.165,26.7443,-0.733629901772458
83.1352,291.514,16.1409,6.48851235849243
82.4142,291.349,19.7148,4.92478542423037
80.1574,280.658,11.6359,0.462778545186751
76.5838,277.8,15.0895,5.04804914312107
75.7777,279.334,20.1374,-1.60106647235305
72.9885,277.757,16.2064,4.87796468565316
73.0457,277.159,26.9701,-0.0122518303429757
65.1806,273.366,22.0772,0.973456915501089
61.3903,276.338,19.6398,1.21890964473414
62.5559,276.968,15.7004,9.34956269158349
62.8385,275.325,15.3506,7.90899965786772
63.4115,276.688,16.1992,1.93550568816372
63.9376,277.314,12.3357,2.54834508725139
64.0036,276.657,10.3554,2.47302117248248
65.3542,277.564,17.8366,5.19905148248083
66.0156,275.863,10.0008,-0.850986800872592
66.4678,277.831,10.8633,2.38291898264114
68.6545,277.324,13.4489,-1.12204887785158
69.0925,278.287,15.4731,1.67898546143921
69.4867,277.773,12.5946,0.401209724815955
69.6713,281.193,11.0296,3.19619707047947
75.6606,283.759,26.9392,6.22827680307014
77.7701,289.277,22.3179,-5.18772923711137
83.4014,304.99,14.8643,6.95845775306785
84.3548,305.739,22.887,2.14197820442368
84.4954,310.18,10.7603,4.74377138674058
85.514,314.692,18.1427,6.64999567317694
86.8241,5.49151,10.4264,-2.44917798520111
85.4462,32.6075,24.3142,1.64087735511809
84.6881,47.9714,26.5907,-1.02035107138235
81.0633,69.661,16.053,1.39308978578155
80.1611,72.2525,17.4749,-0.865281921980086
80.4354,70.1347,20.7624,0.665382645735709
78.362,74.8777,22.4928,1.52988854830872
75.5383,77.4174,12.9241,2.05873798346228
74.4904,79.5989,17.6652,1.40157580887192
74.3365,77.6243,17.9448,8.50646741751447
74.0557,79.9478,12.6833,3.5674616845617
73.738,80.7308,17.4366,3.19459757697231
74.161,81.2465,13.0273,-1.94026930446111
73.1019,81.3515,14.4996,0.817914038716971
72.1233,81.2139,18.0414,9.72742850342807
71.0819,79.505,12.2511,4.45973228872824
62.5995,83.1483,20.3468,-7.20259577309608
63.3472,82.8927,11.0876,-1.22821058557892
61.0173,81.2314,12.3324,9.8025026173604
61.017,80.8302,11.5804,3.72690570392837
61.3547,80.6732,11.8196,-5.66195151738933
68.8713,76.3859,11.389,-1.22231164125591
69.9181,77.0349,11.1277,0.460863385121975
74.7766,75.8163,15.0001,9.23154980694724
77.1598,72.9938,23.2197,8.52549604633571
77.6038,73.3039,14.4881,-0.579500896269586
76.1522,73.6234,21.9756,1.97957207359967
76.6951,72.8492,22.1716,6.84791938293854
76.3629,70.4094,12.3012,1.07131965291799
78.2943,68.1183,11.3363,2.60992938850628
78.5747,70.2474,21.4862,-0.0358570729763095
79.515,63.773,24.1564,1.12734275021854
80.7554,60.6746,13.2569,1.03140492065171
80.8736,61.8583,13.1954,0.559930871839555
80.3099,60.4945,13.5489,1.30478002451018
81.8589,53.8044,13.1818,2.06801772448725
